Time-Bathhouse,Temp-Bathhouse,Time-New Tub,Temp-New Tub,Time-Hot Tub,Temp-Hot Tub,Time-Bathrooms,Temp-Bathrooms,Time-goodName,Temp-goodName,Time-The ROOM,Temp-The ROOM,Time-OUTHOUSE,Temp-OUTHOUSE,Time-Taco Stand,Temp-Taco Stand,Time-Actual,Temp-Actual,Time-newChannel,Temp-newChannel
2020-04-21T22:39:21,102,2020-04-21T22:39:21,102,2020-04-21T22:39:21,102,2020-04-21T22:39:21,102,2020-04-21T22:39:21,102,2020-04-21T22:39:21,102,2020-04-21T22:39:21,102,2020-04-21T22:39:21,102,,,,
2020-04-21T22:40:22,102,2020-04-21T22:40:22,102,2020-04-21T22:40:22,102,2020-04-21T22:40:22,102,2020-04-21T22:40:22,102,2020-04-21T22:40:22,102,2020-04-21T22:40:22,102,2020-04-21T22:40:22,102,,,,
2020-04-21T22:41:01,102,2020-04-21T22:41:01,102,2020-04-21T22:41:01,102,2020-04-21T22:41:01,102,2020-04-21T22:41:01,102,2020-04-21T22:41:01,102,2020-04-21T22:41:01,102,2020-04-21T22:41:01,102,,,,
2020-04-21T22:41:18,102,2020-04-21T22:41:18,102,2020-04-21T22:41:18,102,2020-04-21T22:41:18,102,2020-04-21T22:41:18,102,2020-04-21T22:41:18,102,2020-04-21T22:41:18,102,2020-04-21T22:41:18,102,,,,
2020-04-21T22:42:02,102,2020-04-21T22:42:02,102,2020-04-21T22:42:02,102,2020-04-21T22:42:02,102,2020-04-21T22:42:02,102,2020-04-21T22:42:02,102,2020-04-21T22:42:02,102,2020-04-21T22:42:02,102,,,,
2020-04-21T22:42:27,102,2020-04-21T22:42:27,102,2020-04-21T22:42:27,102,2020-04-21T22:42:27,102,2020-04-21T22:42:27,102,2020-04-21T22:42:27,102,2020-04-21T22:42:27,102,2020-04-21T22:42:27,102,,,,
2020-04-21T22:42:42,102,2020-04-21T22:42:42,102,2020-04-21T22:42:42,102,2020-04-21T22:42:42,102,2020-04-21T22:42:42,102,2020-04-21T22:42:42,102,2020-04-21T22:42:42,102,2020-04-21T22:42:42,102,,,,
2020-04-21T22:43:24,102,2020-04-21T22:43:24,102,2020-04-21T22:43:24,102,2020-04-21T22:43:24,102,2020-04-21T22:43:24,102,2020-04-21T22:43:24,102,2020-04-21T22:43:24,102,2020-04-21T22:43:24,102,,,,
2020-04-21T22:43:39,102,2020-04-21T22:43:39,102,2020-04-21T22:43:39,102,2020-04-21T22:43:39,102,2020-04-21T22:43:39,102,2020-04-21T22:43:39,102,2020-04-21T22:43:39,102,2020-04-21T22:43:39,102,,,,
2020-04-21T22:44:12,102,2020-04-21T22:44:12,102,2020-04-21T22:44:12,102,2020-04-21T22:44:12,102,2020-04-21T22:44:12,102,2020-04-21T22:44:12,102,2020-04-21T22:44:12,102,2020-04-21T22:44:12,102,,,,
2020-04-21T22:44:47,102,2020-04-21T22:44:47,102,2020-04-21T22:44:47,102,2020-04-21T22:44:47,102,2020-04-21T22:44:47,102,2020-04-21T22:44:47,102,2020-04-21T22:44:47,102,2020-04-21T22:44:47,102,,,,
2020-04-21T22:45:03,102,2020-04-21T22:45:03,102,2020-04-21T22:45:03,102,2020-04-21T22:45:03,102,2020-04-21T22:45:03,102,2020-04-21T22:45:03,102,2020-04-21T22:45:03,102,2020-04-21T22:45:03,102,,,,
2020-04-21T22:45:54,102,2020-04-21T22:45:54,102,2020-04-21T22:45:54,102,2020-04-21T22:45:54,102,2020-04-21T22:45:54,102,2020-04-21T22:45:54,102,2020-04-21T22:45:54,102,2020-04-21T22:45:54,102,,,,
2020-04-21T22:46:20,102,2020-04-21T22:46:20,102,2020-04-21T22:46:20,102,2020-04-21T22:46:20,102,2020-04-21T22:46:20,102,2020-04-21T22:46:20,102,2020-04-21T22:46:20,102,2020-04-21T22:46:20,102,,,,
2020-04-21T22:47:06,102,2020-04-21T22:47:06,102,2020-04-21T22:47:06,102,2020-04-21T22:47:06,102,2020-04-21T22:47:06,102,2020-04-21T22:47:06,102,2020-04-21T22:47:06,102,2020-04-21T22:47:06,102,,,,
2020-04-21T22:47:23,102,2020-04-21T22:47:23,102,2020-04-21T22:47:23,102,2020-04-21T22:47:23,102,2020-04-21T22:47:23,102,2020-04-21T22:47:23,102,2020-04-21T22:47:23,102,2020-04-21T22:47:23,102,,,,
2020-04-21T22:48:34,102,2020-04-21T22:48:34,102,2020-04-21T22:48:34,102,2020-04-21T22:48:34,102,2020-04-21T22:48:34,102,2020-04-21T22:48:34,102,2020-04-21T22:48:34,102,2020-04-21T22:48:34,102,,,,
2020-04-21T22:48:57,102,2020-04-21T22:48:57,102,2020-04-21T22:48:57,102,2020-04-21T22:48:57,102,2020-04-21T22:48:57,102,2020-04-21T22:48:57,102,2020-04-21T22:48:57,102,2020-04-21T22:48:57,102,,,,
2020-04-21T22:49:21,102,2020-04-21T22:49:21,102,2020-04-21T22:49:21,102,2020-04-21T22:49:21,102,2020-04-21T22:49:21,102,2020-04-21T22:49:21,102,2020-04-21T22:49:21,102,2020-04-21T22:49:21,102,,,,
2020-04-21T22:49:39,102,2020-04-21T22:49:39,102,2020-04-21T22:49:39,102,2020-04-21T22:49:39,102,2020-04-21T22:49:39,102,2020-04-21T22:49:39,102,2020-04-21T22:49:39,102,2020-04-21T22:49:39,102,,,,
2020-04-21T22:50:13,102,2020-04-21T22:50:13,102,2020-04-21T22:50:13,102,2020-04-21T22:50:13,102,2020-04-21T22:50:13,102,2020-04-21T22:50:13,102,2020-04-21T22:50:13,102,2020-04-21T22:50:13,102,,,,
2020-04-21T22:50:31,102,2020-04-21T22:50:31,102,2020-04-21T22:50:31,102,2020-04-21T22:50:31,102,2020-04-21T22:50:31,102,2020-04-21T22:50:31,102,2020-04-21T22:50:31,102,2020-04-21T22:50:31,102,,,,
2020-04-21T22:50:47,102,2020-04-21T22:50:47,102,2020-04-21T22:50:47,102,2020-04-21T22:50:47,102,2020-04-21T22:50:47,102,2020-04-21T22:50:47,102,2020-04-21T22:50:47,102,2020-04-21T22:50:47,102,,,,
2020-04-21T22:51:02,102,2020-04-21T22:51:02,102,2020-04-21T22:51:02,102,2020-04-21T22:51:02,102,2020-04-21T22:51:02,102,2020-04-21T22:51:02,102,2020-04-21T22:51:02,102,2020-04-21T22:51:02,102,,,,
2020-04-21T22:51:21,102,2020-04-21T22:51:21,102,2020-04-21T22:51:21,102,2020-04-21T22:51:21,102,2020-04-21T22:51:21,102,2020-04-21T22:51:21,102,2020-04-21T22:51:21,102,2020-04-21T22:51:21,102,,,,
2020-04-21T22:51:46,102,2020-04-21T22:51:46,102,2020-04-21T22:51:46,102,2020-04-21T22:51:46,102,2020-04-21T22:51:46,102,2020-04-21T22:51:46,102,2020-04-21T22:51:46,102,2020-04-21T22:51:46,102,,,,
2020-04-21T22:52:01,102,2020-04-21T22:52:01,102,2020-04-21T22:52:01,102,2020-04-21T22:52:01,102,2020-04-21T22:52:01,102,2020-04-21T22:52:01,102,2020-04-21T22:52:01,102,2020-04-21T22:52:01,102,,,,
2020-04-21T22:52:37,102,2020-04-21T22:52:37,102,2020-04-21T22:52:37,102,2020-04-21T22:52:37,102,2020-04-21T22:52:37,102,2020-04-21T22:52:37,102,2020-04-21T22:52:37,102,2020-04-21T22:52:37,102,,,,
2020-04-21T22:52:53,102,2020-04-21T22:52:53,102,2020-04-21T22:52:53,102,2020-04-21T22:52:53,102,2020-04-21T22:52:53,102,2020-04-21T22:52:53,102,2020-04-21T22:52:53,102,2020-04-21T22:52:53,102,,,,
2020-04-21T22:53:09,102,2020-04-21T22:53:09,102,2020-04-21T22:53:09,102,2020-04-21T22:53:09,102,2020-04-21T22:53:09,102,2020-04-21T22:53:09,102,2020-04-21T22:53:09,102,2020-04-21T22:53:09,102,,,,
2020-04-21T22:53:26,102,2020-04-21T22:53:26,102,2020-04-21T22:53:26,102,2020-04-21T22:53:26,102,2020-04-21T22:53:26,102,2020-04-21T22:53:26,102,2020-04-21T22:53:26,102,2020-04-21T22:53:26,102,,,,
2020-04-21T22:53:43,102,2020-04-21T22:53:43,102,2020-04-21T22:53:43,102,2020-04-21T22:53:43,102,2020-04-21T22:53:43,102,2020-04-21T22:53:43,102,2020-04-21T22:53:43,102,2020-04-21T22:53:43,102,,,,
2020-04-21T22:54:26,102,2020-04-21T22:54:26,102,2020-04-21T22:54:26,102,2020-04-21T22:54:26,102,2020-04-21T22:54:26,102,2020-04-21T22:54:26,102,2020-04-21T22:54:26,102,2020-04-21T22:54:26,102,,,,
2020-04-21T22:54:41,102,2020-04-21T22:54:41,102,2020-04-21T22:54:41,102,2020-04-21T22:54:41,102,2020-04-21T22:54:41,102,2020-04-21T22:54:41,102,2020-04-21T22:54:41,102,2020-04-21T22:54:41,102,,,,
2020-04-21T22:54:58,102,2020-04-21T22:54:58,102,2020-04-21T22:54:58,102,2020-04-21T22:54:58,102,2020-04-21T22:54:58,102,2020-04-21T22:54:58,102,2020-04-21T22:54:58,102,2020-04-21T22:54:58,102,,,,
2020-04-21T22:55:19,102,2020-04-21T22:55:19,102,2020-04-21T22:55:19,102,2020-04-21T22:55:19,102,2020-04-21T22:55:19,102,2020-04-21T22:55:19,102,2020-04-21T22:55:19,102,2020-04-21T22:55:19,102,,,,
2020-04-21T22:55:34,102,2020-04-21T22:55:34,102,2020-04-21T22:55:34,102,2020-04-21T22:55:34,102,2020-04-21T22:55:34,102,2020-04-21T22:55:34,102,2020-04-21T22:55:34,102,2020-04-21T22:55:34,102,,,,
2020-04-21T22:56:33,102,2020-04-21T22:56:33,102,2020-04-21T22:56:33,102,2020-04-21T22:56:33,102,2020-04-21T22:56:33,102,2020-04-21T22:56:33,102,2020-04-21T22:56:33,102,2020-04-21T22:56:33,102,,,,
2020-04-21T22:56:59,102,2020-04-21T22:56:59,102,2020-04-21T22:56:59,102,2020-04-21T22:56:59,102,2020-04-21T22:56:59,102,2020-04-21T22:56:59,102,2020-04-21T22:56:59,102,2020-04-21T22:56:59,102,,,,
2020-04-21T22:57:36,102,2020-04-21T22:57:36,102,2020-04-21T22:57:36,102,2020-04-21T22:57:36,102,2020-04-21T22:57:36,102,2020-04-21T22:57:36,102,2020-04-21T22:57:36,102,2020-04-21T22:57:36,102,,,,
2020-04-21T22:58:02,102,2020-04-21T22:58:02,102,2020-04-21T22:58:02,102,2020-04-21T22:58:02,102,2020-04-21T22:58:02,102,2020-04-21T22:58:02,102,2020-04-21T22:58:02,102,2020-04-21T22:58:02,102,,,,
2020-04-21T22:58:28,102,2020-04-21T22:58:28,102,2020-04-21T22:58:28,102,2020-04-21T22:58:28,102,2020-04-21T22:58:28,102,2020-04-21T22:58:28,102,2020-04-21T22:58:28,102,2020-04-21T22:58:28,102,,,,
2020-04-21T22:58:45,102,2020-04-21T22:58:45,102,2020-04-21T22:58:45,102,2020-04-21T22:58:45,102,2020-04-21T22:58:45,102,2020-04-21T22:58:45,102,2020-04-21T22:58:45,102,2020-04-21T22:58:45,102,,,,
2020-04-21T22:59:00,102,2020-04-21T22:59:00,102,2020-04-21T22:59:00,102,2020-04-21T22:59:00,102,2020-04-21T22:59:00,102,2020-04-21T22:59:00,102,2020-04-21T22:59:00,102,2020-04-21T22:59:00,102,,,,
2020-04-21T22:59:15,102,2020-04-21T22:59:15,102,2020-04-21T22:59:15,102,2020-04-21T22:59:15,102,2020-04-21T22:59:15,102,2020-04-21T22:59:15,102,2020-04-21T22:59:15,102,2020-04-21T22:59:15,102,,,,
2020-04-21T22:59:30,102,2020-04-21T22:59:30,102,2020-04-21T22:59:30,102,2020-04-21T22:59:30,102,2020-04-21T22:59:30,102,2020-04-21T22:59:30,102,2020-04-21T22:59:30,102,2020-04-21T22:59:30,102,,,,
2020-04-21T22:59:56,102,2020-04-21T22:59:56,102,2020-04-21T22:59:56,102,2020-04-21T22:59:56,102,2020-04-21T22:59:56,102,2020-04-21T22:59:56,102,2020-04-21T22:59:56,102,2020-04-21T22:59:56,102,,,,
2020-04-21T23:00:15,102,2020-04-21T23:00:15,102,2020-04-21T23:00:15,102,2020-04-21T23:00:15,102,2020-04-21T23:00:15,102,2020-04-21T23:00:15,102,2020-04-21T23:00:15,102,2020-04-21T23:00:15,102,,,,
2020-04-21T23:01:01,102,2020-04-21T23:01:01,102,2020-04-21T23:01:01,102,2020-04-21T23:01:01,102,2020-04-21T23:01:01,102,2020-04-21T23:01:01,102,2020-04-21T23:01:01,102,2020-04-21T23:01:01,102,,,,
2020-04-21T23:01:17,102,2020-04-21T23:01:17,102,2020-04-21T23:01:17,102,2020-04-21T23:01:17,102,2020-04-21T23:01:17,102,2020-04-21T23:01:17,102,2020-04-21T23:01:17,102,2020-04-21T23:01:17,102,,,,
2020-04-21T23:01:50,102,2020-04-21T23:01:50,102,2020-04-21T23:01:50,102,2020-04-21T23:01:50,102,2020-04-21T23:01:50,102,2020-04-21T23:01:50,102,2020-04-21T23:01:50,102,2020-04-21T23:01:50,102,,,,
2020-04-21T23:02:15,102,2020-04-21T23:02:15,102,2020-04-21T23:02:15,102,2020-04-21T23:02:15,102,2020-04-21T23:02:15,102,2020-04-21T23:02:15,102,2020-04-21T23:02:15,102,2020-04-21T23:02:15,102,,,,
2020-04-21T23:03:11,102,2020-04-21T23:03:11,102,2020-04-21T23:03:11,102,2020-04-21T23:03:11,102,2020-04-21T23:03:11,102,2020-04-21T23:03:11,102,2020-04-21T23:03:11,102,2020-04-21T23:03:11,102,,,,
2020-04-21T23:03:30,102,2020-04-21T23:03:30,102,2020-04-21T23:03:30,102,2020-04-21T23:03:30,102,2020-04-21T23:03:30,102,2020-04-21T23:03:30,102,2020-04-21T23:03:30,102,2020-04-21T23:03:30,102,,,,
2020-04-21T23:04:25,102,2020-04-21T23:04:25,102,2020-04-21T23:04:25,102,2020-04-21T23:04:25,102,2020-04-21T23:04:25,102,2020-04-21T23:04:25,102,2020-04-21T23:04:25,102,2020-04-21T23:04:25,102,,,,
2020-04-21T23:04:42,102,2020-04-21T23:04:42,102,2020-04-21T23:04:42,102,2020-04-21T23:04:42,102,2020-04-21T23:04:42,102,2020-04-21T23:04:42,102,2020-04-21T23:04:42,102,2020-04-21T23:04:42,102,,,,
2020-04-21T23:05:18,102,2020-04-21T23:05:18,102,2020-04-21T23:05:18,102,2020-04-21T23:05:18,102,2020-04-21T23:05:18,102,2020-04-21T23:05:18,102,2020-04-21T23:05:18,102,2020-04-21T23:05:18,102,,,,
2020-04-21T23:05:39,102,2020-04-21T23:05:39,102,2020-04-21T23:05:39,102,2020-04-21T23:05:39,102,2020-04-21T23:05:39,102,2020-04-21T23:05:39,102,2020-04-21T23:05:39,102,2020-04-21T23:05:39,102,,,,
2020-04-21T23:05:57,102,2020-04-21T23:05:57,102,2020-04-21T23:05:57,102,2020-04-21T23:05:57,102,2020-04-21T23:05:57,102,2020-04-21T23:05:57,102,2020-04-21T23:05:57,102,2020-04-21T23:05:57,102,,,,
2020-04-21T23:06:41,102,2020-04-21T23:06:41,102,2020-04-21T23:06:41,102,2020-04-21T23:06:41,102,2020-04-21T23:06:41,102,2020-04-21T23:06:41,102,2020-04-21T23:06:41,102,2020-04-21T23:06:41,102,,,,
2020-04-21T23:07:02,102,2020-04-21T23:07:02,102,2020-04-21T23:07:02,102,2020-04-21T23:07:02,102,2020-04-21T23:07:02,102,2020-04-21T23:07:02,102,2020-04-21T23:07:02,102,2020-04-21T23:07:02,102,,,,
2020-04-21T23:07:23,102,2020-04-21T23:07:23,102,2020-04-21T23:07:23,102,2020-04-21T23:07:23,102,2020-04-21T23:07:23,102,2020-04-21T23:07:23,102,2020-04-21T23:07:23,102,2020-04-21T23:07:23,102,,,,
2020-04-21T23:07:40,102,2020-04-21T23:07:40,102,2020-04-21T23:07:40,102,2020-04-21T23:07:40,102,2020-04-21T23:07:40,102,2020-04-21T23:07:40,102,2020-04-21T23:07:40,102,2020-04-21T23:07:40,102,,,,
2020-04-21T23:08:02,102,2020-04-21T23:08:02,102,2020-04-21T23:08:02,102,2020-04-21T23:08:02,102,2020-04-21T23:08:02,102,2020-04-21T23:08:02,102,2020-04-21T23:08:02,102,2020-04-21T23:08:02,102,,,,
2020-04-21T23:08:56,102,2020-04-21T23:08:56,102,2020-04-21T23:08:56,102,2020-04-21T23:08:56,102,2020-04-21T23:08:56,102,2020-04-21T23:08:56,102,2020-04-21T23:08:56,102,2020-04-21T23:08:56,102,,,,
2020-04-21T23:09:27,102,2020-04-21T23:09:27,102,2020-04-21T23:09:27,102,2020-04-21T23:09:27,102,2020-04-21T23:09:27,102,2020-04-21T23:09:27,102,2020-04-21T23:09:27,102,2020-04-21T23:09:27,102,,,,
2020-04-21T23:09:56,102,2020-04-21T23:09:56,102,2020-04-21T23:09:56,102,2020-04-21T23:09:56,102,2020-04-21T23:09:56,102,2020-04-21T23:09:56,102,2020-04-21T23:09:56,102,2020-04-21T23:09:56,102,,,,
2020-04-21T23:10:41,102,2020-04-21T23:10:41,102,2020-04-21T23:10:41,102,2020-04-21T23:10:41,102,2020-04-21T23:10:41,102,2020-04-21T23:10:41,102,2020-04-21T23:10:41,102,2020-04-21T23:10:41,102,,,,
2020-04-21T23:11:00,102,2020-04-21T23:11:00,102,2020-04-21T23:11:00,102,2020-04-21T23:11:00,102,2020-04-21T23:11:00,102,2020-04-21T23:11:00,102,2020-04-21T23:11:00,102,2020-04-21T23:11:00,102,,,,
2020-04-21T23:11:44,102,2020-04-21T23:11:44,102,2020-04-21T23:11:44,102,2020-04-21T23:11:44,102,2020-04-21T23:11:44,102,2020-04-21T23:11:44,102,2020-04-21T23:11:44,102,2020-04-21T23:11:44,102,,,,
2020-04-21T23:12:26,102,2020-04-21T23:12:26,102,2020-04-21T23:12:26,102,2020-04-21T23:12:26,102,2020-04-21T23:12:26,102,2020-04-21T23:12:26,102,2020-04-21T23:12:26,102,2020-04-21T23:12:26,102,,,,
2020-04-21T23:12:42,102,2020-04-21T23:12:42,102,2020-04-21T23:12:42,102,2020-04-21T23:12:42,102,2020-04-21T23:12:42,102,2020-04-21T23:12:42,102,2020-04-21T23:12:42,102,2020-04-21T23:12:42,102,,,,
2020-04-21T23:13:14,102,2020-04-21T23:13:14,102,2020-04-21T23:13:14,102,2020-04-21T23:13:14,102,2020-04-21T23:13:14,102,2020-04-21T23:13:14,102,2020-04-21T23:13:14,102,2020-04-21T23:13:14,102,,,,
2020-04-21T23:13:29,102,2020-04-21T23:13:29,102,2020-04-21T23:13:29,102,2020-04-21T23:13:29,102,2020-04-21T23:13:29,102,2020-04-21T23:13:29,102,2020-04-21T23:13:29,102,2020-04-21T23:13:29,102,,,,
2020-04-21T23:13:50,102,2020-04-21T23:13:50,102,2020-04-21T23:13:50,102,2020-04-21T23:13:50,102,2020-04-21T23:13:50,102,2020-04-21T23:13:50,102,2020-04-21T23:13:50,102,2020-04-21T23:13:50,102,,,,
2020-04-21T23:14:16,102,2020-04-21T23:14:16,102,2020-04-21T23:14:16,102,2020-04-21T23:14:16,102,2020-04-21T23:14:16,102,2020-04-21T23:14:16,102,2020-04-21T23:14:16,102,2020-04-21T23:14:16,102,,,,
2020-04-21T23:14:32,102,2020-04-21T23:14:32,102,2020-04-21T23:14:32,102,2020-04-21T23:14:32,102,2020-04-21T23:14:32,102,2020-04-21T23:14:32,102,2020-04-21T23:14:32,102,2020-04-21T23:14:32,102,,,,
2020-04-21T23:15:02,102,2020-04-21T23:15:02,102,2020-04-21T23:15:02,102,2020-04-21T23:15:02,102,2020-04-21T23:15:02,102,2020-04-21T23:15:02,102,2020-04-21T23:15:02,102,2020-04-21T23:15:02,102,,,,
2020-04-21T23:15:40,102,2020-04-21T23:15:40,102,2020-04-21T23:15:40,102,2020-04-21T23:15:40,102,2020-04-21T23:15:40,102,2020-04-21T23:15:40,102,2020-04-21T23:15:40,102,2020-04-21T23:15:40,102,,,,
2020-04-21T23:16:07,102,2020-04-21T23:16:07,102,2020-04-21T23:16:07,102,2020-04-21T23:16:07,102,2020-04-21T23:16:07,102,2020-04-21T23:16:07,102,2020-04-21T23:16:07,102,2020-04-21T23:16:07,102,,,,
2020-04-21T23:16:32,102,2020-04-21T23:16:32,102,2020-04-21T23:16:32,102,2020-04-21T23:16:32,102,2020-04-21T23:16:32,102,2020-04-21T23:16:32,102,2020-04-21T23:16:32,102,2020-04-21T23:16:32,102,,,,
2020-04-21T23:17:16,102,2020-04-21T23:17:16,102,2020-04-21T23:17:16,102,2020-04-21T23:17:16,102,2020-04-21T23:17:16,102,2020-04-21T23:17:16,102,2020-04-21T23:17:16,102,2020-04-21T23:17:16,102,,,,
2020-04-21T23:18:10,102,2020-04-21T23:18:10,102,2020-04-21T23:18:10,102,2020-04-21T23:18:10,102,2020-04-21T23:18:10,102,2020-04-21T23:18:10,102,2020-04-21T23:18:10,102,2020-04-21T23:18:10,102,,,,
2020-04-21T23:18:25,102,2020-04-21T23:18:25,102,2020-04-21T23:18:25,102,2020-04-21T23:18:25,102,2020-04-21T23:18:25,102,2020-04-21T23:18:25,102,2020-04-21T23:18:25,102,2020-04-21T23:18:25,102,,,,
2020-04-21T23:18:49,102,2020-04-21T23:18:49,102,2020-04-21T23:18:49,102,2020-04-21T23:18:49,102,2020-04-21T23:18:49,102,2020-04-21T23:18:49,102,2020-04-21T23:18:49,102,2020-04-21T23:18:49,102,,,,
2020-04-21T23:19:30,102,2020-04-21T23:19:30,102,2020-04-21T23:19:30,102,2020-04-21T23:19:30,102,2020-04-21T23:19:30,102,2020-04-21T23:19:30,102,2020-04-21T23:19:30,102,2020-04-21T23:19:30,102,,,,
2020-04-21T23:19:50,102,2020-04-21T23:19:50,102,2020-04-21T23:19:50,102,2020-04-21T23:19:50,102,2020-04-21T23:19:50,102,2020-04-21T23:19:50,102,2020-04-21T23:19:50,102,2020-04-21T23:19:50,102,,,,
2020-04-21T23:20:19,102,2020-04-21T23:20:19,102,2020-04-21T23:20:19,102,2020-04-21T23:20:19,102,2020-04-21T23:20:19,102,2020-04-21T23:20:19,102,2020-04-21T23:20:19,102,2020-04-21T23:20:19,102,,,,
2020-04-21T23:20:34,102,2020-04-21T23:20:34,102,2020-04-21T23:20:34,102,2020-04-21T23:20:34,102,2020-04-21T23:20:34,102,2020-04-21T23:20:34,102,2020-04-21T23:20:34,102,2020-04-21T23:20:34,102,,,,
2020-04-21T23:20:49,102,2020-04-21T23:20:49,102,2020-04-21T23:20:49,102,2020-04-21T23:20:49,102,2020-04-21T23:20:49,102,2020-04-21T23:20:49,102,2020-04-21T23:20:49,102,2020-04-21T23:20:49,102,,,,
2020-04-21T23:21:27,102,2020-04-21T23:21:27,102,2020-04-21T23:21:27,102,2020-04-21T23:21:27,102,2020-04-21T23:21:27,102,2020-04-21T23:21:27,102,2020-04-21T23:21:27,102,2020-04-21T23:21:27,102,,,,
2020-04-21T23:22:20,102,2020-04-21T23:22:20,102,2020-04-21T23:22:20,102,2020-04-21T23:22:20,102,2020-04-21T23:22:20,102,2020-04-21T23:22:20,102,2020-04-21T23:22:20,102,2020-04-21T23:22:20,102,,,,
2020-04-21T23:22:47,102,2020-04-21T23:22:47,102,2020-04-21T23:22:47,102,2020-04-21T23:22:47,102,2020-04-21T23:22:47,102,2020-04-21T23:22:47,102,2020-04-21T23:22:47,102,2020-04-21T23:22:47,102,,,,
2020-04-21T23:23:02,102,2020-04-21T23:23:02,102,2020-04-21T23:23:02,102,2020-04-21T23:23:02,102,2020-04-21T23:23:02,102,2020-04-21T23:23:02,102,2020-04-21T23:23:02,102,2020-04-21T23:23:02,102,,,,
2020-04-21T23:23:31,102,2020-04-21T23:23:31,102,2020-04-21T23:23:31,102,2020-04-21T23:23:31,102,2020-04-21T23:23:31,102,2020-04-21T23:23:31,102,2020-04-21T23:23:31,102,2020-04-21T23:23:31,102,,,,
2020-04-21T23:23:49,102,2020-04-21T23:23:49,102,2020-04-21T23:23:49,102,2020-04-21T23:23:49,102,2020-04-21T23:23:49,102,2020-04-21T23:23:49,102,2020-04-21T23:23:49,102,2020-04-21T23:23:49,102,,,,
2020-04-21T23:24:13,102,2020-04-21T23:24:13,102,2020-04-21T23:24:13,102,2020-04-21T23:24:13,102,2020-04-21T23:24:13,102,2020-04-21T23:24:13,102,2020-04-21T23:24:13,102,2020-04-21T23:24:13,102,,,,
2020-04-21T23:24:36,102,2020-04-21T23:24:36,102,2020-04-21T23:24:36,102,2020-04-21T23:24:36,102,2020-04-21T23:24:36,102,2020-04-21T23:24:36,102,2020-04-21T23:24:36,102,2020-04-21T23:24:36,102,,,,
2020-04-21T23:25:55,102,2020-04-21T23:25:55,102,2020-04-21T23:25:55,102,2020-04-21T23:25:55,102,2020-04-21T23:25:55,102,2020-04-21T23:25:55,102,2020-04-21T23:25:55,102,2020-04-21T23:25:55,102,,,,
2020-04-21T23:26:10,102,2020-04-21T23:26:10,102,2020-04-21T23:26:10,102,2020-04-21T23:26:10,102,2020-04-21T23:26:10,102,2020-04-21T23:26:10,102,2020-04-21T23:26:10,102,2020-04-21T23:26:10,102,,,,
2020-04-21T23:26:33,102,2020-04-21T23:26:33,102,2020-04-21T23:26:33,102,2020-04-21T23:26:33,102,2020-04-21T23:26:33,102,2020-04-21T23:26:33,102,2020-04-21T23:26:33,102,2020-04-21T23:26:33,102,,,,
2020-04-21T23:27:00,102,2020-04-21T23:27:00,102,2020-04-21T23:27:00,102,2020-04-21T23:27:00,102,2020-04-21T23:27:00,102,2020-04-21T23:27:00,102,2020-04-21T23:27:00,102,2020-04-21T23:27:00,102,,,,
2020-04-21T23:27:15,102,2020-04-21T23:27:15,102,2020-04-21T23:27:15,102,2020-04-21T23:27:15,102,2020-04-21T23:27:15,102,2020-04-21T23:27:15,102,2020-04-21T23:27:15,102,2020-04-21T23:27:15,102,,,,
2020-04-21T23:27:51,102,2020-04-21T23:27:51,102,2020-04-21T23:27:51,102,2020-04-21T23:27:51,102,2020-04-21T23:27:51,102,2020-04-21T23:27:51,102,2020-04-21T23:27:51,102,2020-04-21T23:27:51,102,,,,
2020-04-21T23:28:14,102,2020-04-21T23:28:14,102,2020-04-21T23:28:14,102,2020-04-21T23:28:14,102,2020-04-21T23:28:14,102,2020-04-21T23:28:14,102,2020-04-21T23:28:14,102,2020-04-21T23:28:14,102,,,,
2020-04-21T23:28:29,102,2020-04-21T23:28:29,102,2020-04-21T23:28:29,102,2020-04-21T23:28:29,102,2020-04-21T23:28:29,102,2020-04-21T23:28:29,102,2020-04-21T23:28:29,102,2020-04-21T23:28:29,102,,,,
2020-04-21T23:29:04,102,2020-04-21T23:29:04,102,2020-04-21T23:29:04,102,2020-04-21T23:29:04,102,2020-04-21T23:29:04,102,2020-04-21T23:29:04,102,2020-04-21T23:29:04,102,2020-04-21T23:29:04,102,,,,
2020-04-21T23:29:26,102,2020-04-21T23:29:26,102,2020-04-21T23:29:26,102,2020-04-21T23:29:26,102,2020-04-21T23:29:26,102,2020-04-21T23:29:26,102,2020-04-21T23:29:26,102,2020-04-21T23:29:26,102,,,,
2020-04-21T23:30:08,102,2020-04-21T23:30:08,102,2020-04-21T23:30:08,102,2020-04-21T23:30:08,102,2020-04-21T23:30:08,102,2020-04-21T23:30:08,102,2020-04-21T23:30:08,102,2020-04-21T23:30:08,102,,,,
2020-04-21T23:30:31,102,2020-04-21T23:30:31,102,2020-04-21T23:30:31,102,2020-04-21T23:30:31,102,2020-04-21T23:30:31,102,2020-04-21T23:30:31,102,2020-04-21T23:30:31,102,2020-04-21T23:30:31,102,,,,
2020-04-21T23:30:46,102,2020-04-21T23:30:46,102,2020-04-21T23:30:46,102,2020-04-21T23:30:46,102,2020-04-21T23:30:46,102,2020-04-21T23:30:46,102,2020-04-21T23:30:46,102,2020-04-21T23:30:46,102,,,,
